latitude,longitude,date,year,month,temperature_max_c,temperature_min_c,temperature_mean_c,precipitation_mm,relative_humidity_pct,wind_speed_m_s
41.83,-93.74,2025-09-09,2025,9,30.7,13.3,21.1,0.0,70.1,9.5
41.83,-93.74,2025-09-10,2025,9,22.5,5.2,16.2,0.0,73.5,6.6
41.83,-93.74,2025-09-11,2025,9,22.5,5.8,13.6,0.8,73.6,2.7
41.83,-93.74,2025-09-12,2025,9,31.8,16.7,22.8,0.0,70.2,5.5
41.83,-93.74,2025-09-13,2025,9,26.9,9.5,18.1,0.0,64.9,7.5
41.83,-93.74,2025-09-14,2025,9,25.7,9.6,19.2,0.0,55.0,2.5
41.83,-93.74,2025-09-15,2025,9,32.0,13.9,20.3,3.1,86.0,4.6
41.83,-93.74,2025-09-16,2025,9,34.1,13.4,22.1,0.0,83.0,9.6
41.83,-93.74,2025-09-17,2025,9,32.7,10.2,21.8,0.0,48.5,7.0
41.83,-93.74,2025-09-18,2025,9,23.3,8.5,16.3,0.0,81.8,5.1
41.83,-93.74,2025-09-19,2025,9,31.7,16.3,22.1,0.0,84.9,7.4
41.83,-93.74,2025-09-20,2025,9,28.6,9.1,17.8,2.3,97.3,3.2
41.83,-93.74,2025-09-21,2025,9,31.6,10.5,20.5,0.0,77.2,8.1
41.83,-93.74,2025-09-22,2025,9,26.0,15.3,20.9,0.0,65.8,6.0
41.83,-93.74,2025-09-23,2025,9,25.9,8.3,18.2,0.5,73.2,7.8
41.83,-93.74,2025-09-24,2025,9,31.3,12.7,21.1,0.0,65.5,9.7
41.83,-93.74,2025-09-25,2025,9,30.4,9.5,20.9,0.0,84.3,9.4
41.83,-93.74,2025-09-26,2025,9,27.0,9.4,17.1,0.1,86.6,7.8
41.83,-93.74,2025-09-27,2025,9,25.5,13.0,20.5,0.0,69.5,8.1
41.83,-93.74,2025-09-28,2025,9,27.7,6.2,16.9,0.0,58.0,5.9
41.83,-93.74,2025-09-29,2025,9,30.3,11.0,19.6,0.1,94.3,5.4
41.83,-93.74,2025-09-30,2025,9,25.1,14.5,20.0,0.0,47.7,5.9
41.83,-93.74,2025-10-01,2025,10,23.5,7.0,14.6,0.0,64.5,7.0
41.83,-93.74,2025-10-02,2025,10,24.6,4.4,15.7,0.0,62.8,4.0
41.83,-93.74,2025-10-03,2025,10,24.1,3.3,13.5,0.0,84.4,7.5
41.83,-93.74,2025-10-04,2025,10,23.1,7.7,13.7,0.0,47.2,4.4
41.83,-93.74,2025-10-05,2025,10,23.8,6.7,15.2,0.0,65.0,5.9
41.83,-93.74,2025-10-06,2025,10,19.1,3.4,9.7,0.0,56.7,7.2
41.83,-93.74,2025-10-07,2025,10,22.8,6.1,12.9,0.0,66.4,2.9
41.83,-93.74,2025-10-08,2025,10,22.2,3.3,11.9,0.0,77.3,5.0
41.83,-93.74,2025-10-09,2025,10,15.3,-0.2,5.5,0.0,53.0,3.1
41.83,-93.74,2025-10-10,2025,10,21.3,9.3,15.3,0.0,50.9,7.5
41.83,-93.74,2025-10-11,2025,10,21.5,1.9,13.1,0.0,50.5,3.4
41.83,-93.74,2025-10-12,2025,10,23.8,8.2,14.3,0.0,58.3,5.1
41.83,-93.74,2025-10-13,2025,10,20.4,-0.4,10.0,0.0,68.4,4.9
41.83,-93.74,2025-10-14,2025,10,25.5,12.5,17.7,0.0,82.2,7.0
41.83,-93.74,2025-10-15,2025,10,26.1,7.7,16.2,1.0,89.0,3.8
41.83,-93.74,2025-10-16,2025,10,21.3,7.0,14.0,0.0,60.0,3.9
41.83,-93.74,2025-10-17,2025,10,17.8,6.5,11.8,0.0,73.9,4.8
41.83,-93.74,2025-10-18,2025,10,16.6,4.7,10.9,1.9,69.7,4.7
41.83,-93.74,2025-10-19,2025,10,24.2,8.5,14.1,0.0,76.2,6.6
41.83,-93.74,2025-10-20,2025,10,17.8,-0.4,9.0,0.0,45.2,3.0
41.83,-93.74,2025-10-21,2025,10,23.5,6.5,11.7,0.0,45.2,5.7
41.83,-93.74,2025-10-22,2025,10,19.5,1.6,8.9,0.0,70.6,7.2
41.83,-93.74,2025-10-23,2025,10,17.2,0.6,9.6,0.0,76.2,3.3
41.83,-93.74,2025-10-24,2025,10,26.9,12.2,18.4,0.0,49.6,6.8
41.83,-93.74,2025-10-25,2025,10,15.0,-2.6,8.3,3.7,96.4,2.8
41.83,-93.74,2025-10-26,2025,10,21.4,8.4,14.3,0.0,54.0,2.5
41.83,-93.74,2025-10-27,2025,10,24.6,5.4,13.7,0.0,79.7,3.8
41.83,-93.74,2025-10-28,2025,10,18.3,3.0,12.1,0.3,82.6,6.4
41.83,-93.74,2025-10-29,2025,10,19.6,6.2,13.9,0.0,73.4,5.4
41.83,-93.74,2025-10-30,2025,10,17.0,0.3,6.4,11.7,79.3,7.4
41.83,-93.74,2025-10-31,2025,10,25.3,4.6,14.6,0.0,62.8,2.5
41.83,-93.74,2025-11-01,2025,11,12.9,-2.5,6.5,0.0,49.1,6.7
41.83,-93.74,2025-11-02,2025,11,9.6,-7.7,-1.6,0.0,50.0,2.5
41.83,-93.74,2025-11-03,2025,11,17.5,1.9,9.9,0.0,54.5,6.8
41.83,-93.74,2025-11-04,2025,11,21.2,-1.8,9.6,0.0,53.3,3.8
41.83,-93.74,2025-11-05,2025,11,16.5,0.9,9.2,0.0,52.9,7.6
41.83,-93.74,2025-11-06,2025,11,11.0,-5.5,1.4,0.0,73.9,6.9
41.83,-93.74,2025-11-07,2025,11,11.3,-2.3,3.8,0.0,51.4,6.0
41.83,-93.74,2025-11-08,2025,11,16.2,-0.5,8.8,0.0,49.4,3.0
41.83,-93.74,2025-11-09,2025,11,18.3,1.8,7.8,1.8,91.3,7.7
41.83,-93.74,2025-11-10,2025,11,14.2,2.3,9.1,0.0,57.0,4.5
41.83,-93.74,2025-11-11,2025,11,11.3,-5.5,5.9,0.0,63.2,2.6
41.83,-93.74,2025-11-12,2025,11,18.4,3.0,9.8,0.0,83.9,6.6
41.83,-93.74,2025-11-13,2025,11,22.8,2.3,13.5,0.0,45.2,4.3
41.83,-93.74,2025-11-14,2025,11,13.2,-2.3,5.4,0.0,73.6,5.6
41.83,-93.74,2025-11-15,2025,11,8.0,-4.8,2.8,0.0,73.4,6.5
41.83,-93.74,2025-11-16,2025,11,17.9,-1.4,8.2,0.0,78.0,3.8
41.83,-93.74,2025-11-17,2025,11,10.6,-3.1,3.1,0.7,67.3,4.3
41.83,-93.74,2025-11-18,2025,11,13.3,-3.5,5.4,2.4,63.2,7.9
41.83,-93.74,2025-11-19,2025,11,18.6,2.0,7.6,0.0,82.4,3.9
41.83,-93.74,2025-11-20,2025,11,7.9,-4.5,1.7,0.0,72.5,2.7
41.83,-93.74,2025-11-21,2025,11,6.9,-5.6,1.3,2.1,88.6,6.2
41.83,-93.74,2025-11-22,2025,11,16.6,-1.7,6.9,3.1,65.7,3.0
41.83,-93.74,2025-11-23,2025,11,16.4,2.4,7.8,2.1,84.6,7.2
41.83,-93.74,2025-11-24,2025,11,17.5,-0.5,7.1,0.0,57.6,3.5
41.83,-93.74,2025-11-25,2025,11,11.9,-9.4,2.1,0.0,83.9,3.5
41.83,-93.74,2025-11-26,2025,11,7.8,-3.8,2.4,0.0,73.7,7.6
41.83,-93.74,2025-11-27,2025,11,17.0,-1.0,6.9,0.0,45.9,4.8
41.83,-93.74,2025-11-28,2025,11,10.8,-9.9,-0.7,0.0,82.8,5.7
41.83,-93.74,2025-11-29,2025,11,10.9,-6.7,4.4,0.0,52.5,4.7
41.83,-93.74,2025-11-30,2025,11,12.0,-6.2,5.6,1.9,63.2,5.5
41.83,-93.74,2025-12-01,2025,12,11.1,-11.5,-0.9,0.0,78.4,7.7
41.83,-93.74,2025-12-02,2025,12,-0.1,-13.7,-7.5,0.0,74.9,2.8
41.83,-93.74,2025-12-03,2025,12,13.6,-4.4,3.0,3.6,96.5,7.8
41.83,-93.74,2025-12-04,2025,12,5.0,-12.2,-1.5,1.8,75.5,5.2
41.83,-93.74,2025-12-05,2025,12,4.0,-11.5,-1.7,0.0,49.9,7.4
41.83,-93.74,2025-12-06,2025,12,5.0,-7.9,-0.3,0.0,66.1,4.9
41.83,-93.74,2025-12-07,2025,12,6.5,-13.3,-3.3,0.0,54.4,5.3
41.83,-93.74,2025-12-08,2025,12,7.8,-10.1,-4.1,0.0,59.0,6.7
41.83,-93.74,2025-12-09,2025,12,13.2,-5.0,4.7,0.6,72.5,6.9
41.83,-93.74,2025-12-10,2025,12,7.4,-9.8,-2.6,0.0,79.5,6.7
41.83,-93.74,2025-12-11,2025,12,11.1,-9.3,-0.2,0.0,70.3,4.9
41.83,-93.74,2025-12-12,2025,12,7.8,-10.7,-3.6,2.1,80.4,4.3
41.83,-93.74,2025-12-13,2025,12,9.4,-5.9,1.7,0.0,57.2,5.6
41.83,-93.74,2025-12-14,2025,12,8.1,-8.8,1.5,0.0,55.5,5.4
41.83,-93.74,2025-12-15,2025,12,12.3,-2.8,2.8,0.0,49.4,3.0
41.83,-93.74,2025-12-16,2025,12,10.4,-8.9,-0.6,0.0,76.8,4.2
41.83,-93.74,2025-12-17,2025,12,2.5,-14.5,-4.5,0.0,48.5,3.4
41.83,-93.74,2025-12-18,2025,12,1.4,-13.6,-4.1,1.3,72.8,5.4
41.83,-93.74,2025-12-19,2025,12,5.1,-8.8,-1.8,0.0,46.1,5.1
41.83,-93.74,2025-12-20,2025,12,7.3,-8.9,0.9,0.0,49.0,2.9
41.83,-93.74,2025-12-21,2025,12,12.7,-6.7,2.1,0.0,80.4,5.4
41.83,-93.74,2025-12-22,2025,12,7.1,-8.4,-2.3,0.0,57.5,6.8
41.83,-93.74,2025-12-23,2025,12,8.3,-4.7,2.4,0.0,67.4,6.4
41.83,-93.74,2025-12-24,2025,12,11.1,-7.7,-0.2,1.7,87.9,7.7
41.83,-93.74,2025-12-25,2025,12,16.8,1.6,7.6,0.2,86.8,3.5
41.83,-93.74,2025-12-26,2025,12,6.1,-12.4,-1.1,0.0,78.7,6.8
41.83,-93.74,2025-12-27,2025,12,8.0,-12.6,-1.2,0.0,50.1,4.3
41.83,-93.74,2025-12-28,2025,12,4.6,-10.9,-2.1,0.0,84.6,2.9
41.83,-93.74,2025-12-29,2025,12,2.7,-13.7,-3.2,0.0,75.3,4.5
41.83,-93.74,2025-12-30,2025,12,7.7,-14.3,-3.4,0.0,82.2,7.8
41.83,-93.74,2025-12-31,2025,12,6.5,-12.6,-0.8,0.0,54.0,4.7
41.8,-93.58,2025-01-01,2025,1,5.4,-7.9,-2.3,0.0,68.1,6.5
41.8,-93.58,2025-01-02,2025,1,5.7,-11.0,-5.1,0.0,56.7,2.7
41.8,-93.58,2025-01-03,2025,1,9.7,-1.8,3.4,0.0,48.8,4.4
41.8,-93.58,2025-01-04,2025,1,5.2,-6.2,-0.2,0.0,78.6,2.5
41.8,-93.58,2025-01-05,2025,1,12.4,-7.0,2.7,0.0,61.8,3.5
41.8,-93.58,2025-01-06,2025,1,5.3,-12.6,-1.4,0.0,59.7,6.3
41.8,-93.58,2025-01-07,2025,1,6.2,-13.0,-1.3,0.0,83.2,7.6
41.8,-93.58,2025-01-08,2025,1,14.5,-2.7,5.0,1.3,80.2,2.5
41.8,-93.58,2025-01-09,2025,1,11.2,-6.6,0.3,0.0,57.8,3.4
41.8,-93.58,2025-01-10,2025,1,4.4,-12.8,-4.8,4.3,74.9,3.3
41.8,-93.58,2025-01-11,2025,1,7.8,-8.4,-0.4,0.0,64.9,2.9
41.8,-93.58,2025-01-12,2025,1,8.9,-11.8,-1.8,0.0,46.1,2.2
41.8,-93.58,2025-01-13,2025,1,19.6,3.1,11.6,0.0,83.8,2.1
41.8,-93.58,2025-01-14,2025,1,8.1,-7.7,2.3,0.0,79.1,7.1
41.8,-93.58,2025-01-15,2025,1,6.4,-13.8,-2.3,1.2,97.3,7.5
41.8,-93.58,2025-01-16,2025,1,6.0,-12.8,-2.3,0.0,79.8,4.3
41.8,-93.58,2025-01-17,2025,1,11.0,-4.4,0.7,0.0,76.0,3.5
41.8,-93.58,2025-01-18,2025,1,1.7,-12.3,-4.7,0.0,81.9,3.4
41.8,-93.58,2025-01-19,2025,1,15.2,-0.4,5.2,0.0,74.8,2.4
41.8,-93.58,2025-01-20,2025,1,4.6,-13.9,-4.1,0.6,89.2,2.3
41.8,-93.58,2025-01-21,2025,1,14.0,-6.7,4.0,0.7,94.2,4.7
41.8,-93.58,2025-01-22,2025,1,12.4,-7.0,3.2,0.0,59.5,7.2
41.8,-93.58,2025-01-23,2025,1,-1.1,-17.2,-7.2,0.0,74.5,2.1
41.8,-93.58,2025-01-24,2025,1,3.9,-8.5,-2.6,0.0,55.0,8.0
41.8,-93.58,2025-01-25,2025,1,8.2,-8.7,2.3,0.0,69.9,3.8
41.8,-93.58,2025-01-26,2025,1,9.4,-8.8,0.0,0.0,52.4,6.8
41.8,-93.58,2025-01-27,2025,1,2.2,-11.7,-4.9,0.0,57.6,2.6
41.8,-93.58,2025-01-28,2025,1,11.2,-11.2,0.6,0.0,60.7,5.6
41.8,-93.58,2025-01-29,2025,1,8.8,-8.2,-2.5,0.5,94.1,5.7
41.8,-93.58,2025-01-30,2025,1,9.1,-12.1,-1.0,0.0,78.6,6.7
41.8,-93.58,2025-01-31,2025,1,5.6,-11.3,-0.4,0.0,83.9,6.8
41.8,-93.58,2025-02-01,2025,2,9.3,-4.2,4.1,0.0,69.5,5.1
41.8,-93.58,2025-02-02,2025,2,10.0,-7.1,4.8,0.0,75.5,6.7
41.8,-93.58,2025-02-03,2025,2,12.8,-8.3,1.1,0.4,60.1,7.2
41.8,-93.58,2025-02-04,2025,2,7.0,-8.7,-0.7,0.0,56.5,7.6
41.8,-93.58,2025-02-05,2025,2,6.3,-6.5,-0.4,0.0,62.4,6.9
41.8,-93.58,2025-02-06,2025,2,10.9,-4.5,2.3,0.4,92.7,4.7
41.8,-93.58,2025-02-07,2025,2,11.6,-8.1,3.7,0.0,50.5,5.9
41.8,-93.58,2025-02-08,2025,2,12.9,-9.3,2.2,2.5,96.7,5.8
41.8,-93.58,2025-02-09,2025,2,8.5,-4.7,3.0,0.0,51.3,6.3
41.8,-93.58,2025-02-10,2025,2,4.5,-7.0,-1.3,0.0,73.0,3.9
41.8,-93.58,2025-02-11,2025,2,12.8,-8.3,2.5,2.1,69.2,7.0
41.8,-93.58,2025-02-12,2025,2,13.3,-1.6,3.9,0.0,77.9,2.6
41.8,-93.58,2025-02-13,2025,2,8.2,-7.3,0.3,6.7,75.5,4.2
41.8,-93.58,2025-02-14,2025,2,12.3,-3.9,4.7,5.7,75.4,4.8
41.8,-93.58,2025-02-15,2025,2,15.8,-1.5,8.1,0.0,54.0,4.0
41.8,-93.58,2025-02-16,2025,2,7.0,-8.1,0.7,0.0,47.0,6.7
41.8,-93.58,2025-02-17,2025,2,8.7,-7.4,0.6,0.0,78.9,6.6
41.8,-93.58,2025-02-18,2025,2,10.4,-9.7,2.3,0.0,66.7,7.3
41.8,-93.58,2025-02-19,2025,2,9.2,-8.7,-0.0,0.0,75.9,7.6
41.8,-93.58,2025-02-20,2025,2,7.9,-8.0,2.5,0.7,75.6,7.3
41.8,-93.58,2025-02-21,2025,2,17.2,3.4,10.0,0.6,65.9,6.1
41.8,-93.58,2025-02-22,2025,2,8.0,-8.3,-1.9,0.0,55.4,3.4
41.8,-93.58,2025-02-23,2025,2,15.3,-2.3,3.7,0.0,70.0,3.9
41.8,-93.58,2025-02-24,2025,2,12.5,-4.3,4.2,0.0,81.5,4.9
41.8,-93.58,2025-02-25,2025,2,5.3,-10.9,-0.9,0.0,74.3,2.5
41.8,-93.58,2025-02-26,2025,2,9.9,-7.7,2.5,0.0,46.2,6.2
41.8,-93.58,2025-02-27,2025,2,15.6,1.2,6.6,0.0,68.1,6.4
41.8,-93.58,2025-02-28,2025,2,5.1,-10.3,-1.0,0.9,77.2,6.0
41.8,-93.58,2025-03-01,2025,3,12.1,-0.3,6.8,0.0,75.9,5.5
41.8,-93.58,2025-03-02,2025,3,13.9,-0.8,7.4,0.0,51.6,3.6
41.8,-93.58,2025-03-03,2025,3,23.3,7.8,15.0,0.0,64.1,3.0
41.8,-93.58,2025-03-04,2025,3,12.2,-4.9,6.6,0.0,73.1,4.7
41.8,-93.58,2025-03-05,2025,3,15.4,-3.0,5.3,0.0,47.1,5.6
41.8,-93.58,2025-03-06,2025,3,16.8,0.5,8.2,0.0,61.8,2.9
41.8,-93.58,2025-03-07,2025,3,13.5,-1.4,4.2,0.0,46.5,4.8
41.8,-93.58,2025-03-08,2025,3,20.4,2.1,10.1,0.0,78.9,6.8
41.8,-93.58,2025-03-09,2025,3,21.5,2.7,12.7,0.0,68.4,5.3
41.8,-93.58,2025-03-10,2025,3,20.3,4.9,12.9,3.7,97.8,7.2
41.8,-93.58,2025-03-11,2025,3,15.1,-5.3,5.5,0.0,54.2,4.0
41.8,-93.58,2025-03-12,2025,3,20.8,-0.5,10.1,0.0,74.7,2.5
41.8,-93.58,2025-03-13,2025,3,20.8,2.1,12.4,1.4,98.5,5.6
41.8,-93.58,2025-03-14,2025,3,20.3,-1.3,8.7,0.0,79.4,5.3
41.8,-93.58,2025-03-15,2025,3,13.2,-5.4,5.8,0.0,83.2,5.5
41.8,-93.58,2025-03-16,2025,3,17.7,5.8,11.4,0.0,58.7,2.7
41.8,-93.58,2025-03-17,2025,3,17.4,2.7,9.2,0.0,75.5,4.5
41.8,-93.58,2025-03-18,2025,3,17.4,-4.1,7.5,0.0,77.9,7.8
41.8,-93.58,2025-03-19,2025,3,16.2,0.6,6.2,3.0,69.0,3.7
41.8,-93.58,2025-03-20,2025,3,11.9,0.3,6.7,0.0,78.8,6.1
41.8,-93.58,2025-03-21,2025,3,15.1,0.7,8.9,0.0,84.5,6.9
41.8,-93.58,2025-03-22,2025,3,12.5,-3.5,4.1,0.0,63.1,7.2
41.8,-93.58,2025-03-23,2025,3,14.7,-3.2,4.2,6.2,87.7,2.9
41.8,-93.58,2025-03-24,2025,3,14.7,-1.1,7.5,0.0,61.3,6.4
41.8,-93.58,2025-03-25,2025,3,10.9,-1.5,4.2,1.5,86.7,6.5
41.8,-93.58,2025-03-26,2025,3,20.6,1.1,11.0,0.8,76.1,6.3
41.8,-93.58,2025-03-27,2025,3,16.3,2.4,8.9,0.0,69.8,3.6
41.8,-93.58,2025-03-28,2025,3,15.1,-5.3,4.4,0.3,62.1,7.2
41.8,-93.58,2025-03-29,2025,3,18.2,5.0,11.2,0.0,65.1,4.4
41.8,-93.58,2025-03-30,2025,3,15.1,-1.0,9.2,0.0,67.7,5.5
41.8,-93.58,2025-03-31,2025,3,20.0,2.6,10.2,0.0,58.8,6.6
41.8,-93.58,2025-04-01,2025,4,22.2,2.2,14.1,0.0,50.3,7.9
41.8,-93.58,2025-04-02,2025,4,21.6,11.1,16.2,0.0,61.3,6.1
41.8,-93.58,2025-04-03,2025,4,20.9,4.8,15.4,0.0,65.2,5.8
41.8,-93.58,2025-04-04,2025,4,27.7,7.7,17.8,0.0,54.2,4.3
41.8,-93.58,2025-04-05,2025,4,24.5,5.5,16.4,0.0,48.2,7.1
41.8,-93.58,2025-04-06,2025,4,26.6,8.2,15.0,2.1,68.7,6.5
41.8,-93.58,2025-04-07,2025,4,25.8,5.9,13.8,0.0,80.2,3.8
41.8,-93.58,2025-04-08,2025,4,28.0,8.7,17.4,0.0,80.9,2.6
41.8,-93.58,2025-04-09,2025,4,25.4,8.8,19.2,3.3,86.4,6.3
41.8,-93.58,2025-04-10,2025,4,24.5,6.5,14.5,0.0,71.3,3.5
41.8,-93.58,2025-04-11,2025,4,17.0,4.4,11.6,0.0,60.6,4.1
41.8,-93.58,2025-04-12,2025,4,17.7,3.1,11.6,0.0,60.4,6.3
41.8,-93.58,2025-04-13,2025,4,26.3,5.9,17.1,0.0,73.0,2.8
41.8,-93.58,2025-04-14,2025,4,25.4,9.3,18.3,0.0,60.6,7.7
41.8,-93.58,2025-04-15,2025,4,24.3,13.7,19.2,0.0,72.4,2.1
41.8,-93.58,2025-04-16,2025,4,25.2,2.4,14.3,0.0,84.2,2.7
41.8,-93.58,2025-04-17,2025,4,21.5,5.2,11.5,0.2,68.0,6.7
41.8,-93.58,2025-04-18,2025,4,20.7,4.1,10.7,0.0,76.1,5.8
41.8,-93.58,2025-04-19,2025,4,22.6,2.5,14.2,1.8,90.1,6.1
41.8,-93.58,2025-04-20,2025,4,24.3,6.8,15.7,0.5,83.5,4.4
41.8,-93.58,2025-04-21,2025,4,22.7,7.9,17.0,0.0,73.0,4.5
41.8,-93.58,2025-04-22,2025,4,14.0,-0.3,8.2,0.0,61.9,4.8
41.8,-93.58,2025-04-23,2025,4,27.8,8.2,16.2,0.0,59.0,6.0
41.8,-93.58,2025-04-24,2025,4,23.0,6.7,12.3,0.0,64.0,4.2
41.8,-93.58,2025-04-25,2025,4,24.0,1.1,12.8,5.3,95.0,6.9
41.8,-93.58,2025-04-26,2025,4,22.3,6.9,13.1,0.0,75.2,3.0
41.8,-93.58,2025-04-27,2025,4,18.8,-2.9,8.9,0.0,48.1,4.0
41.8,-93.58,2025-04-28,2025,4,25.7,6.9,14.6,0.0,66.4,2.9
41.8,-93.58,2025-04-29,2025,4,22.1,5.3,15.0,0.0,49.2,3.4
41.8,-93.58,2025-04-30,2025,4,28.1,8.8,16.6,0.0,64.9,3.4
41.8,-93.58,2025-05-01,2025,5,30.7,13.4,19.9,0.0,77.3,4.1
41.8,-93.58,2025-05-02,2025,5,26.0,11.5,17.1,0.0,52.1,4.6
41.8,-93.58,2025-05-03,2025,5,22.5,5.8,15.8,3.0,70.1,2.4
41.8,-93.58,2025-05-04,2025,5,32.2,8.8,20.5,0.0,59.9,7.4
41.8,-93.58,2025-05-05,2025,5,19.3,3.9,12.4,1.1,62.1,4.0
41.8,-93.58,2025-05-06,2025,5,25.5,10.2,20.1,13.2,69.9,9.3
41.8,-93.58,2025-05-07,2025,5,23.6,11.6,17.1,10.1,62.6,5.3
41.8,-93.58,2025-05-08,2025,5,30.3,9.0,19.0,0.0,46.5,4.8
41.8,-93.58,2025-05-09,2025,5,24.1,11.5,18.0,9.1,69.3,6.5
41.8,-93.58,2025-05-10,2025,5,32.7,15.6,21.5,1.9,68.1,4.7
41.8,-93.58,2025-05-11,2025,5,25.0,6.1,17.7,0.0,75.7,3.1
41.8,-93.58,2025-05-12,2025,5,27.6,8.7,20.4,0.0,73.0,9.9
41.8,-93.58,2025-05-13,2025,5,27.4,11.7,17.9,0.0,76.6,6.3
41.8,-93.58,2025-05-14,2025,5,29.0,15.7,22.0,0.0,54.9,5.7
41.8,-93.58,2025-05-15,2025,5,25.3,7.2,19.1,0.8,98.6,7.7
41.8,-93.58,2025-05-16,2025,5,27.9,15.1,21.7,0.2,77.0,6.8
41.8,-93.58,2025-05-17,2025,5,32.9,16.7,25.6,0.0,68.0,5.0
41.8,-93.58,2025-05-18,2025,5,33.2,14.5,22.8,0.0,83.2,7.5
41.8,-93.58,2025-05-19,2025,5,24.6,7.2,18.0,0.0,70.6,6.6
41.8,-93.58,2025-05-20,2025,5,24.4,7.2,13.6,0.0,48.1,2.4
41.8,-93.58,2025-05-21,2025,5,34.1,14.0,22.3,0.0,69.2,9.0
41.8,-93.58,2025-05-22,2025,5,23.8,3.7,14.9,0.0,81.7,4.6
41.8,-93.58,2025-05-23,2025,5,29.1,9.0,18.2,0.0,54.5,4.9
41.8,-93.58,2025-05-24,2025,5,29.0,9.7,20.7,0.0,60.1,5.6
41.8,-93.58,2025-05-25,2025,5,31.5,16.9,23.6,0.0,68.4,7.0
41.8,-93.58,2025-05-26,2025,5,29.1,12.1,22.7,3.8,78.7,6.8
41.8,-93.58,2025-05-27,2025,5,31.9,14.9,21.0,0.0,80.1,6.0
41.8,-93.58,2025-05-28,2025,5,28.6,9.6,19.8,0.0,46.5,7.8
41.8,-93.58,2025-05-29,2025,5,31.2,10.7,19.9,0.0,83.6,7.6
41.8,-93.58,2025-05-30,2025,5,28.1,12.5,18.2,0.0,58.1,7.8
41.8,-93.58,2025-05-31,2025,5,31.6,11.7,22.2,0.0,69.9,7.2
41.8,-93.58,2025-06-01,2025,6,32.3,10.8,21.8,0.0,57.5,9.6
41.8,-93.58,2025-06-02,2025,6,34.8,18.6,26.5,0.5,64.9,4.2
41.8,-93.58,2025-06-03,2025,6,38.7,21.4,27.0,0.0,50.1,7.3
41.8,-93.58,2025-06-04,2025,6,25.7,9.1,20.6,0.0,63.6,7.6
41.8,-93.58,2025-06-05,2025,6,34.0,16.1,26.8,0.0,66.5,7.5
41.8,-93.58,2025-06-06,2025,6,27.0,14.4,20.8,1.9,72.1,9.7
41.8,-93.58,2025-06-07,2025,6,36.3,15.4,25.1,0.0,63.2,9.3
41.8,-93.58,2025-06-08,2025,6,35.2,17.8,23.7,0.2,87.2,5.3
41.8,-93.58,2025-06-09,2025,6,30.5,9.2,20.8,0.0,62.6,9.2
41.8,-93.58,2025-06-10,2025,6,32.2,11.1,22.5,5.3,93.4,7.8
41.8,-93.58,2025-06-11,2025,6,33.8,10.4,22.0,0.0,78.9,6.7
41.8,-93.58,2025-06-12,2025,6,38.2,18.5,29.5,4.1,92.4,4.2
41.8,-93.58,2025-06-13,2025,6,32.0,19.1,25.6,11.9,66.7,5.0
41.8,-93.58,2025-06-14,2025,6,36.2,17.7,28.4,0.0,71.1,9.7
41.8,-93.58,2025-06-15,2025,6,30.9,18.7,25.7,1.7,68.6,9.7
41.8,-93.58,2025-06-16,2025,6,35.5,15.1,27.0,8.1,61.0,6.8
41.8,-93.58,2025-06-17,2025,6,35.2,19.0,24.6,0.0,47.8,9.2
41.8,-93.58,2025-06-18,2025,6,26.7,10.0,20.3,0.0,53.6,8.4
41.8,-93.58,2025-06-19,2025,6,30.3,11.0,23.0,0.0,51.6,5.9
41.8,-93.58,2025-06-20,2025,6,32.0,15.1,23.3,0.0,80.5,5.9
41.8,-93.58,2025-06-21,2025,6,29.6,17.2,24.4,0.0,57.8,7.9
41.8,-93.58,2025-06-22,2025,6,30.3,10.7,21.8,0.0,55.5,4.9
41.8,-93.58,2025-06-23,2025,6,30.5,14.5,24.4,1.8,80.0,8.6
41.8,-93.58,2025-06-24,2025,6,31.9,11.9,21.9,0.0,53.2,7.6
41.8,-93.58,2025-06-25,2025,6,31.1,12.6,23.6,0.0,66.9,6.2
41.8,-93.58,2025-06-26,2025,6,37.2,19.6,26.0,3.9,64.4,4.3
41.8,-93.58,2025-06-27,2025,6,32.2,16.9,24.9,5.0,95.7,4.3
41.8,-93.58,2025-06-28,2025,6,33.3,12.3,22.7,0.0,78.2,9.7
41.8,-93.58,2025-06-29,2025,6,33.9,12.4,22.3,0.4,83.6,5.2
41.8,-93.58,2025-06-30,2025,6,28.3,16.3,22.8,0.0,52.2,5.5
41.8,-93.58,2025-07-01,2025,7,35.6,17.2,29.2,0.0,47.2,8.0
41.8,-93.58,2025-07-02,2025,7,39.3,20.1,30.2,3.2,67.4,7.3
41.8,-93.58,2025-07-03,2025,7,37.6,19.0,27.2,1.8,71.7,7.3
41.8,-93.58,2025-07-04,2025,7,36.6,18.2,26.3,0.0,82.9,6.4
41.8,-93.58,2025-07-05,2025,7,32.0,13.1,22.5,0.0,57.0,6.8
41.8,-93.58,2025-07-06,2025,7,33.3,14.3,23.3,0.4,75.7,6.3
41.8,-93.58,2025-07-07,2025,7,32.4,14.4,20.5,0.0,68.7,9.2
41.8,-93.58,2025-07-08,2025,7,42.2,22.2,32.6,0.0,50.5,5.4
41.8,-93.58,2025-07-09,2025,7,31.3,15.0,25.9,1.5,95.6,8.6
41.8,-93.58,2025-07-10,2025,7,34.5,16.1,26.8,3.7,97.8,4.0
